var_name,row,col,data
K,3,3,548.993772,0,0,0,548.993772,0,256,256,1
R_img,3,3,-0.928081285,-0.031046232,-0.371081203,0.0353993585,-0.999361117,-0.00492367981,-0.370691264,-0.0177056116,0.928587367
T_img,1,3,-19961.829,30331.4956,-1744657.65
crater3D,63,3,-17865.0469,-17961.0938,-18000.5352,-18746.9023,-19210.0781,-20663.9941,-21138.3379,-21238.3672,-21377.9453,-21487.7051,-21609.4453,-21737.877,-21876.041,-22217.6523,-22247.4297,-22531.2578,-22532.4707,-22776.9609,-22846.7754,-22896.5059,-22964.7344,-22987.4863,-23000.791,-23045.8828,-23142.0098,-23348.9395,-23435.6738,-23490.0469,-23751.0234,-23764.584,-23775.2715,-24242.5391,-24238.2871,-24236.7852,-24324.6426,-24409.0234,-24650.2129,-24829.418,-24845.6191,-24837.9824,-24980.4297,-25057.5156,-25129.084,-25136.4355,-25339.5547,-25370.0547,-25453.5586,-25535.9531,-25661.8691,-25674.8457,-25999.3594,-26058.707,-26093.0098,-26223.918,-26313.7266,-26339.4668,-26356.3906,-26760.2852,-27017.0605,-27080.0449,-27166.0801,-27389.0547,-27467.3848,34972.4883,33789.2617,34338.2891,30270.7559,31202.9297,30536.875,28053.5195,30875.5664,36038.25,31239.6035,33040.7656,26701.3887,32442.582,29742.7832,30933.2578,28654.998,36117.4531,30972.1641,31322.0703,30130.9316,33948.1953,34725.0312,36659.7734,31775.9512,27369.6602,32473.4102,27708.0762,33598.2969,33189.4102,31678.6074,30834.0625,24542.7246,31831.666,34393.582,30652.8027,31267.2617,26561.1992,30146.9688,24070.209,33344.8594,36479.4766,35432.5234,30706.6543,31948.8574,30136.8379,26385.5586,34768.9453,35945.3203,31398.9629,36518.7266,34259.9492,23877.7695,32769.4219,26564.0664,36617.25,32080.9863,31368.0801,35769.5391,34701.9375,31586.3008,33006.8477,33504.4023,28692.8262,-1737426,-1737537,-1737476.75,-1738553.5,-1738345.25,-1738592.62,-1738525.25,-1738497,-1737183.5,-1738423.38,-1738136.62,-1738459.38,-1738255.88,-1738387.5,-1738357.88,-1738270.5,-1737137,-1738291.25,-1738270.12,-1738257.62,-1737705.88,-1737527.38,-1737001.38,-1738187.88,-1738305.25,-1738021.5,-1738187.88,-1737716.62,-1737784.12,-1738058.38,-1738115.88,-1738307.38,-1737943.25,-1737452.5,-1738047.5,-1737994.38,-1738107.62,-1738014.88,-1738145.75,-1737534.88,-1736974.75,-1737130,-1737974.75,-1737780.12,-1738003.88,-1738067.62,-1737205.12,-1737015,-1737798,-1736933.62,-1737258.12,-1737967.88,-1737514.62,-1737956.38,-1736858.25,-1737611.75,-1737744.88,-1736969,-1737093.5,-1737635.25,-1737366,-1737229.25,-1737798.62
