var_name,row,col,data
K,3,3,256,0,0,0,256,0,256,256,1
R_img,3,3,-0.99827159,-0.0295329295,0.0508098249,0.028584008,-0.999405008,-0.0193024581,0.0513496516,-0.0178167471,0.998521796
T_img,1,3,-210650.023,35636.4046,-1754283.62
crater3D,39,3,-181982.812,-182375.703,-185412.062,-189106.125,-192815.219,-195276.859,-195785.734,-197846.438,-199778.141,-200138.953,-200551.688,-200744.422,-202979.188,-203595.156,-205054.719,-205493.219,-206291.031,-207595.594,-208000.531,-208682.547,-209084.969,-210873.828,-213185.312,-213698.547,-214970.922,-215328.391,-216397,-216567.188,-218034.328,-219627.328,-219655.812,-223618.484,-223919.938,-225676.156,-227216.125,-227755.422,-229495.828,-232390.109,-233514.672,26048.8125,17193.9727,28315.6309,33086.8477,60327.5859,30927.5508,37686.7383,49349.5195,30263.9824,40314.6836,26499.2324,35165.3789,51738.6172,47604.1523,7258.31006,37968,30076.0195,21413.6152,9108.42188,16989.6074,62602.9727,35867.3672,39675.5742,13346.8281,25829.9551,33474.293,52032,57494.3906,14778.4463,55914.3672,50923.8711,37980.832,13575.4258,24856.3066,7308.38232,38858.8867,11007.9238,38557.7344,12553.9102,-1727123.62,-1726912.62,-1726550,-1725634.12,-1724549.75,-1724901.38,-1725078.62,-1725064.38,-1724296.38,-1724711.5,-1724254.75,-1724282.75,-1724660,-1724328.38,-1723763,-1723707.88,-1723413.12,-1723319.5,-1723239.38,-1722880,-1723689.75,-1722944.12,-1722128.25,-1722587.38,-1722585.88,-1722491,-1721664.62,-1722453.5,-1722123.12,-1721450.12,-1720335.5,-1720440.5,-1720627,-1720647.88,-1720083.62,-1719400.75,-1720018.5,-1718963.75,-1719016.25
